id,danceability,popularity
7873,0.34,20
7874,0.685,21
7875,0.715,21
7876,0.537,23
7877,0.495,21
7878,0.513,20
7879,0.345,20
7880,0.467,21
7881,0.618,20
7882,0.656,20
7883,0.606,21
7884,0.546,22
7885,0.483,24
7886,0.486,23
7887,0.608,24
7888,0.481,22
7889,0.603,20
7890,0.509,20
7891,0.435,20
7892,0.575,23
7893,0.449,23
7894,0.399,21
7895,0.505,21
7896,0.425,21
7897,0.504,22
7898,0.58,22
7899,0.369,20
7900,0.263,20
7901,0.479,21
7902,0.815,21
7903,0.731,21
7904,0.603,21
7905,0.626,20
7906,0.51,21
7907,0.534,20
7908,0.382,21
7909,0.635,19
7910,0.306,21
7911,0.574,21
7912,0.353,20
7913,0.662,21
7914,0.744,20
7915,0.684,22
7916,0.634,35
7917,0.685,21
7918,0.465,21
7919,0.427,23
7920,0.572,23
7921,0.625,20
7922,0.399,21
7923,0.613,20
7924,0.534,20
7925,0.622,21
7926,0.635,20
7927,0.391,21
7928,0.518,21
7929,0.662,21
7930,0.586,20
7931,0.647,19
7932,0.613,20
7933,0.368,19
7934,0.637,20
7935,0.555,20
7936,0.559,20
7937,0.585,20
7938,0.542,54
7939,0.516,20
7940,0.499,20
7941,0.55,20
7942,0.552,22
7943,0.649,19
7944,0.544,22
7945,0.673,20
7946,0.674,24
7947,0.376,23
7948,0.484,20
7949,0.628,21
7950,0.599,55
7951,0.442,20
7952,0.641,21
7953,0.28,21
7954,0.491,21
7955,0.569,20
7956,0.543,20
7957,0.493,20
7958,0.575,20
7959,0.652,21
7960,0.706,20
7961,0.601,21
7962,0.594,20
7963,0.329,20
7964,0.578,20
7965,0.553,19
7966,0.417,22
7967,0.584,19
7968,0.694,20
7969,0.422,20
7970,0.594,20
7971,0.679,20
7972,0.627,20
7973,0.435,20
7974,0.511,19
7975,0.68,20
7976,0.635,20
7977,0.262,20
7978,0.36,23
7979,0.466,23
7980,0.489,20
7981,0.554,20
7982,0.271,21
7983,0.365,20
7984,0.525,20
7985,0.431,20
7986,0.671,23
7987,0.739,20
7988,0.452,20
7989,0.287,21
7990,0.532,21
7991,0.568,20
7992,0.64,20
7993,0.533,23
7994,0.541,19
7995,0.367,23
7996,0.653,21
7997,0.49,20
7998,0.524,20
7999,0.63,20
8000,0.509,77
8001,0.636,79
8002,0.573,76
8003,0.743,84
8004,0.572,76
8005,0.691,65
8006,0.27,1
8007,0.579,0
8008,0.614,2
8009,0.614,0
8010,0.419,1
8011,0.593,0
8012,0.74,1
8013,0.863,0
8014,0.549,1
8015,0.699,0
8016,0.537,0
8017,0.71,0
8018,0.549,0
8019,0.71,0
8020,0.71,0
8021,0.593,0
8022,0.527,0
8023,0.579,0
8024,0.579,0
8025,0.557,0
8026,0.71,0
8027,0.751,0
8028,0.593,0
8029,0.71,0
8030,0.746,0
8031,0.71,0
8032,0.565,0
8033,0.746,0
8034,0.579,0
8035,0.607,0
8036,0.579,0
8037,0.508,0
8038,0.499,0
8039,0.746,0
8040,0.746,0
8041,0.699,0
8042,0.614,1
8043,0.699,0
8044,0.746,0
8045,0.596,0
8046,0.596,0
8047,0.597,0
8048,0.614,1
8049,0.614,0
8050,0.579,4
8051,0.401,0
8052,0.579,0
8053,0.579,0
8054,0.593,0
8055,0.579,0
8056,0.579,0
8057,0.579,0
8058,0.329,0
8059,0.593,0
8060,0.596,1
8061,0.579,0
8062,0.579,0
8063,0.579,0
8064,0.579,0
8065,0.579,0
8066,0.499,0
8067,0.579,0
8068,0.579,0
8069,0.596,0
8070,0.593,0
8071,0.596,0
8072,0.596,0
8073,0.551,0
8074,0.258,0
8075,0.609,1
8076,0.665,0
8077,0.415,0
8078,0.593,0
8079,0.593,0
8080,0.596,0
8081,0.579,0
8082,0.665,0
8083,0.593,0
8084,0.422,0
8085,0.596,0
8086,0.593,0
8087,0.85,0
8088,0.626,0
8089,0.593,0
8090,0.85,0
8091,0.593,0
8092,0.593,0
8093,0.579,0
8094,0.595,0
8095,0.593,0
8096,0.574,0
8097,0.45,0
8098,0.574,0
8099,0.579,0
8100,0.469,1
8101,0.283,0
8102,0.593,3
8103,0.579,2
8104,0.427,0
8105,0.579,0
8106,0.593,0
8107,0.579,0
8108,0.258,0
8109,0.593,0
8110,0.45,0
8111,0.596,0
8112,0.579,0
8113,0.579,0
8114,0.593,0
8115,0.579,0
8116,0.579,0
8117,0.499,0
8118,0.579,0
8119,0.596,0
8120,0.593,0
8121,0.499,0
8122,0.579,0
8123,0.579,0
8124,0.579,0
8125,0.85,1
8126,0.516,0
8127,0.596,0
8128,0.579,0
8129,0.287,0
8130,0.258,0
8131,0.596,0
8132,0.593,0
8133,0.422,0
8134,0.596,0
8135,0.258,0
8136,0.593,0
8137,0.415,0
8138,0.638,0
8139,0.593,0
8140,0.593,0
8141,0.593,0
8142,0.593,0
8143,0.593,0
8144,0.593,0
8145,0.593,0
8146,0.665,0
8147,0.593,0
8148,0.596,0
8149,0.422,0
8150,0.553,68
8151,0.44,74
8152,0.553,51
8153,0.615,60
8154,0.636,74
8155,0.258,0
8156,0.445,1
8157,0.498,0
8158,0.169,0
8159,0.169,0
8160,0.428,1
8161,0.429,0
8162,0.523,0
8163,0.647,0
8164,0.647,0
8165,0.647,0
8166,0.647,0
8167,0.429,0
8168,0.647,1
8169,0.434,0
8170,0.593,0
8171,0.429,0
8172,0.647,0
8173,0.647,0
8174,0.647,0
8175,0.647,0
8176,0.647,0
8177,0.647,0
8178,0.579,0
8179,0.579,0
8180,0.579,0
8181,0.647,0
8182,0.647,0
8183,0.647,0
8184,0.647,0
8185,0.498,0
8186,0.429,1
8187,0.736,0
8188,0.429,1
8189,0.626,2
8190,0.596,0
8191,0.596,0
8192,0.498,0
8193,0.521,1
8194,0.626,1
8195,0.596,0
8196,0.452,0
8197,0.429,1
8198,0.638,0
8199,0.588,0
8200,0.556,68
8201,0.596,81
8202,0.316,75
8203,0.685,67
8204,0.64,44
8205,0.38,2
8206,0.485,65
8207,0.55,0
8208,0.647,0
8209,0.647,0
8210,0.647,0
8211,0.647,0
8212,0.586,1
8213,0.647,0
8214,0.647,0
8215,0.647,0
8216,0.647,0
8217,0.647,0
8218,0.647,0
8219,0.647,0
8220,0.647,0
8221,0.647,0
8222,0.647,0
8223,0.647,1
8224,0.596,0
8225,0.682,0
8226,0.647,0
8227,0.755,1
8228,0.647,0
8229,0.367,0
8230,0.465,0
8231,0.647,0
8232,0.647,0
8233,0.647,0
8234,0.753,2
8235,0.647,0
8236,0.586,1
8237,0.48,0
8238,0.461,0
8239,0.572,0
8240,0.647,0
8241,0.572,0
8242,0.302,0
8243,0.791,2
8244,0.791,0
8245,0.646,0
8246,0.753,1
8247,0.825,0
8248,0.791,2
8249,0.647,0
8250,0.49,66
8251,0.701,65
8252,0.399,73
8253,0.47,72
8254,0.249,77
8255,0.486,64
8256,0.612,73
8257,0.612,75
8258,0.534,65
8259,0.534,76
8260,0.438,77
8261,0.699,69
8262,0.404,74
8263,0.545,77
8264,0.54,61
8265,0.489,76
8266,0.598,73
8267,0.614,50
8268,0.523,3
8269,0.523,1
8270,0.523,0
8271,0.236,0
8272,0.359,0
8273,0.523,0
8274,0.657,0
8275,0.767,0
8276,0.767,0
8277,0.52,0
8278,0.767,0
8279,0.657,0
8280,0.657,0
8281,0.797,0
8282,0.359,0
8283,0.549,47
8284,0.459,0
8285,0.457,0
8286,0.403,1
8287,0.556,0
8288,0.346,1
8289,0.359,1
8290,0.359,1
8291,0.371,0
8292,0.359,0
8293,0.603,0
8294,0.569,0
8295,0.359,0
8296,0.683,0
8297,0.457,0
8298,0.785,0
8299,0.797,2
8300,0.462,67
8301,0.635,74
8302,0.551,72
8303,0.498,66
8304,0.274,75
8305,0.549,69
8306,0.575,56
8307,0.516,59
8308,0.394,71
8309,0.653,78
8310,0.527,59
8311,0.189,68
8312,0.445,54
8313,0.725,66
8314,0.438,73
8315,0.623,67
8316,0.454,48
8317,0.647,46
8318,0.514,0
8319,0.616,0
8320,0.514,0
8321,0.437,0
8322,0.514,0
8323,0.669,0
8324,0.7,0
8325,0.646,0
8326,0.401,0
8327,0.513,1
8328,0.544,0
8329,0.603,0
8330,0.513,0
8331,0.418,0
8332,0.508,0
8333,0.513,0
8334,0.513,0
8335,0.348,0
8336,0.514,0
8337,0.755,0
8338,0.513,0
8339,0.589,0
8340,0.409,0
8341,0.683,0
8342,0.468,1
8343,0.436,0
8344,0.728,0
8345,0.748,0
8346,0.668,0
8347,0.668,0
8348,0.668,0
8349,0.628,0
8350,0.589,54
8351,0.581,73
8352,0.589,65
8353,0.48,32
8354,0.515,71
8355,0.422,74
8356,0.716,62
8357,0.587,60
8358,0.356,73
8359,0.513,53
8360,0.602,55
8361,0.264,64
8362,0.533,71
8363,0.461,43
8364,0.598,70
8365,0.333,76
8366,0.68,69
8367,0.533,59
8368,0.307,67
8369,0.445,76
8370,0.596,0
8371,0.656,0
8372,0.599,0
8373,0.632,0
8374,0.596,0
8375,0.563,42
8376,0.695,0
8377,0.511,0
8378,0.554,44
8379,0.811,0
8380,0.659,0
8381,0.428,0
8382,0.594,0
8383,0.218,0
8384,0.702,42
8385,0.594,0
8386,0.594,0
8387,0.594,0
8388,0.65,0
8389,0.491,0
8390,0.594,0
8391,0.649,0
8392,0.637,45
8393,0.633,0
8394,0.563,0
8395,0.783,0
8396,0.492,0
8397,0.132,0
8398,0.456,0
8399,0.456,0
8400,0.477,71
8401,0.756,31
8402,0.777,67
8403,0.785,44
8404,0.576,54
8405,0.647,61
8406,0.548,51
8407,0.55,54
8408,0.322,48
8409,0.504,70
8410,0.263,69
8411,0.702,57
8412,0.658,55
8413,0.547,62
8414,0.389,76
8415,0.692,64
8416,0.525,70
8417,0.592,58
8418,0.214,68
8419,0.356,72
8420,0.692,47
8421,0.459,71
8422,0.52,60
8423,0.769,76
8424,0.838,42
8425,0.671,59
8426,0.553,70
8427,0.292,69
8428,0.729,40
8429,0.653,40
8430,0.787,73
8431,0.383,42
8432,0.854,41
8433,0.38,45
8434,0.582,71
8435,0.431,44
8436,0.58,42
8437,0.294,43
8438,0.449,0
8439,0.412,1
8440,0.678,0
8441,0.755,41
8442,0.541,0
8443,0.687,0
8444,0.412,1
8445,0.529,0
8446,0.412,0
8447,0.412,0
8448,0.671,0
8449,0.613,41
8450,0.534,67
8451,0.421,70
8452,0.555,61
8453,0.598,69
8454,0.53,54
8455,0.592,75
8456,0.447,61
8457,0.443,66
8458,0.612,49
8459,0.547,60
8460,0.677,49
8461,0.578,50
8462,0.73,55
8463,0.754,27
8464,0.311,55
8465,0.549,61
8466,0.47,52
8467,0.663,67
8468,0.417,67
8469,0.609,69
8470,0.547,61
8471,0.548,52
8472,0.654,67
8473,0.509,72
8474,0.383,67
8475,0.427,67
8476,0.616,59
8477,0.526,58
8478,0.483,68
8479,0.624,70
8480,0.741,40
8481,0.355,0
8482,0.683,71
8483,0.521,66
8484,0.598,63
8485,0.346,70
8486,0.595,40
8487,0.795,39
8488,0.675,40
8489,0.835,39
8490,0.845,39
8491,0.445,38
8492,0.722,42
8493,0.389,0
8494,0.627,1
8495,0.504,0
8496,0.627,0
8497,0.389,0
8498,0.783,0
8499,0.687,0
8500,0.631,46
8501,0.587,58
8502,0.468,67
8503,0.171,52
8504,0.567,60
8505,0.214,52
8506,0.432,54
8507,0.424,69
8508,0.68,60
8509,0.282,61
8510,0.524,63
8511,0.388,60
8512,0.436,57
8513,0.677,38
8514,0.559,53
8515,0.686,65
8516,0.517,61
8517,0.593,57
8518,0.73,63
8519,0.365,66
8520,0.609,67
8521,0.505,70
8522,0.777,62
8523,0.686,67
8524,0.73,37
8525,0.728,71
8526,0.667,37
8527,0.626,39
8528,0.36,40
8529,0.789,61
8530,0.601,73
8531,0.43,70
8532,0.52,40
8533,0.645,76
8534,0.794,38
8535,0.866,37
8536,0.599,72
8537,0.588,40
8538,0.663,38
8539,0.733,68
8540,0.764,38
8541,0.717,38
8542,0.812,37
8543,0.489,67
8544,0.855,38
8545,0.685,38
8546,0.516,37
8547,0.458,0
8548,0.201,0
8549,0.408,0
8550,0.639,65
8551,0.398,58
8552,0.519,47
8553,0.24,60
8554,0.758,56
8555,0.595,52
8556,0.699,55
8557,0.549,50
8558,0.42,66
8559,0.495,51
8560,0.262,65
8561,0.75,53
8562,0.32,58
8563,0.493,50
8564,0.493,69
8565,0.588,65
8566,0.56,57
8567,0.367,61
8568,0.517,55
8569,0.633,37
8570,0.658,67
8571,0.697,36
8572,0.682,35
8573,0.297,67
8574,0.592,68
8575,0.556,47
8576,0.443,69
8577,0.865,37
8578,0.69,62
8579,0.773,37
8580,0.195,68
8581,0.733,36
8582,0.7,36
8583,0.451,37
8584,0.694,66
8585,0.569,38
8586,0.565,37
8587,0.706,37
8588,0.814,36
8589,0.553,40
8590,0.534,0
8591,0.884,37
8592,0.534,2
8593,0.534,0
8594,0.534,0
8595,0.751,38
8596,0.534,0
8597,0.534,0
8598,0.534,0
8599,0.534,0
8600,0.497,62
8601,0.666,54
8602,0.708,63
8603,0.474,26
8604,0.593,43
8605,0.542,56
8606,0.404,71
8607,0.596,74
8608,0.445,54
8609,0.425,62
8610,0.482,60
8611,0.559,64
8612,0.533,54
8613,0.374,67
8614,0.704,51
8615,0.749,35
8616,0.475,61
8617,0.249,68
8618,0.528,35
8619,0.466,59
8620,0.338,67
8621,0.572,48
8622,0.646,58
8623,0.436,63
8624,0.722,37
8625,0.645,36
8626,0.594,36
8627,0.585,72
8628,0.31,63
8629,0.743,36
8630,0.578,73
8631,0.558,68
8632,0.878,36
8633,0.19,37
8634,0.69,36
8635,0.517,36
8636,0.849,35
8637,0.587,37
8638,0.752,36
8639,0.441,35
8640,0.431,39
8641,0.724,35
8642,0.464,39
8643,0.787,36
8644,0.384,37
8645,0.367,0
8646,0.613,0
8647,0.513,35
8648,0.626,38
8649,0.502,38
8650,0.479,50
8651,0.355,65
8652,0.53,46
8653,0.466,43
8654,0.486,57
8655,0.598,56
8656,0.486,52
8657,0.686,60
8658,0.552,65
8659,0.35,50
8660,0.554,55
8661,0.736,67
8662,0.634,57
8663,0.439,58
8664,0.707,58
8665,0.638,35
8666,0.149,55
8667,0.52,60
8668,0.549,53
8669,0.266,56
8670,0.581,71
8671,0.584,57
8672,0.246,68
8673,0.693,34
8674,0.327,38
8675,0.661,62
8676,0.894,34
8677,0.525,70
8678,0.785,35
8679,0.572,57
8680,0.329,36
8681,0.614,36
8682,0.459,35
8683,0.786,34
8684,0.865,35
8685,0.541,0
8686,0.654,35
8687,0.321,57
8688,0.223,38
8689,0.792,0
8690,0.521,38
8691,0.697,35
8692,0.762,37
8693,0.493,36
8694,0.782,0
8695,0.804,35
8696,0.733,37
8697,0.607,0
8698,0.607,0
8699,0.504,35
8700,0.426,48
8701,0.567,45
8702,0.494,55
8703,0.211,53
8704,0.433,56
8705,0.577,53
8706,0.493,57
8707,0.528,61
8708,0.481,66
8709,0.481,60
8710,0.556,66
8711,0.573,56
8712,0.575,72
8713,0.316,58
8714,0.543,63
8715,0.425,58
8716,0.754,34
8717,0.774,34
8718,0.684,60
8719,0.678,60
8720,0.729,34
8721,0.341,57
8722,0.496,1
8723,0.735,9
8724,0.386,37
8725,0.695,2
8726,0.905,34
8727,0.54,35
8728,0.707,0
8729,0.685,0
8730,0.716,34
8731,0.39,34
8732,0.685,0
8733,0.685,0
8734,0.685,0
8735,0.528,35
8736,0.749,34
8737,0.329,0
8738,0.685,0
8739,0.646,35
8740,0.606,0
8741,0.783,34
8742,0.178,37
8743,0.774,2
8744,0.685,0
8745,0.653,0
8746,0.329,0
8747,0.589,0
8748,0.685,0
8749,0.635,36
8750,0.456,50
8751,0.772,23
8752,0.43,46
8753,0.556,42
8754,0.448,24
8755,0.39,63
8756,0.472,41
8757,0.504,46
8758,0.613,46
8759,0.532,52
8760,0.561,51
8761,0.532,67
8762,0.686,55
8763,0.439,34
8764,0.513,56
8765,0.246,36
8766,0.7,68
8767,0.674,56
8768,0.478,33
8769,0.543,68
8770,0.745,60
8771,0.361,35
8772,0.462,57
8773,0.677,34
8774,0.93,33
8775,0.63,71
8776,0.634,72
8777,0.815,33
8778,0.497,35
8779,0.603,68
8780,0.416,33
8781,0.711,33
8782,0.401,32
8783,0.653,74
8784,0.695,33
8785,0.638,35
8786,0.511,37
8787,0.56,33
8788,0.397,37
8789,0.433,0
8790,0.333,36
8791,0.559,62
8792,0.655,37
8793,0.433,0
8794,0.433,0
8795,0.433,0
8796,0.672,34
8797,0.862,34
8798,0.558,0
8799,0.528,35
8800,0.513,46
8801,0.295,51
8802,0.539,60
8803,0.457,59
8804,0.625,56
8805,0.837,69
8806,0.605,50
8807,0.585,50
8808,0.456,56
8809,0.63,62
8810,0.387,64
8811,0.478,48
8812,0.67,34
8813,0.766,33
8814,0.37,55
8815,0.785,33
8816,0.537,53
8817,0.303,56
8818,0.423,60
8819,0.166,60
8820,0.56,65
8821,0.632,65
8822,0.504,54
8823,0.264,68
8824,0.763,33
8825,0.812,34
8826,0.77,33
8827,0.557,64
8828,0.554,31
8829,0.326,36
8830,0.36,35
8831,0.652,64
8832,0.252,60
8833,0.47,33
8834,0.309,34
8835,0.392,33
8836,0.431,36
8837,0.742,33
8838,0.772,33
8839,0.362,67
8840,0.54,34
8841,0.882,33
8842,0.835,33
8843,0.783,33
8844,0.691,34
8845,0.556,36
8846,0.588,32
8847,0.575,35
8848,0.616,33
8849,0.363,33
8850,0.595,56
8851,0.693,58
8852,0.609,48
8853,0.405,23
8854,0.707,30
8855,0.736,48
8856,0.782,51
8857,0.279,59
8858,0.553,63
8859,0.307,67
8860,0.733,67
8861,0.191,61
8862,0.584,57
8863,0.744,47
8864,0.834,32
8865,0.543,67
8866,0.455,57
8867,0.694,63
8868,0.671,62
8869,0.374,35
8870,0.475,72
8871,0.272,33
8872,0.711,58
8873,0.682,33
8874,0.488,32
8875,0.44,33
8876,0.705,35
8877,0.479,34
8878,0.94,32
8879,0.738,32
8880,0.536,35
8881,0.787,33
8882,0.807,33
8883,0.457,33
8884,0.419,0
8885,0.721,33
8886,0.37,33
8887,0.801,32
8888,0.828,32
8889,0.814,63
8890,0.588,32
8891,0.975,32
8892,0.419,0
8893,0.419,0
8894,0.667,34
8895,0.617,0
8896,0.804,33
8897,0.652,32
8898,0.578,34
8899,0.57,34
8900,0.576,52
8901,0.792,54
8902,0.324,50
8903,0.713,54
8904,0.277,59
8905,0.429,42
8906,0.721,59
8907,0.872,54
8908,0.625,48
8909,0.642,49
8910,0.397,45
8911,0.719,58
8912,0.362,54
8913,0.296,56
8914,0.412,59
8915,0.54,62
8916,0.518,59
8917,0.404,59
8918,0.58,69
8919,0.431,55
8920,0.563,61
8921,0.64,54
8922,0.766,32
8923,0.428,33
8924,0.725,32
8925,0.761,59
8926,0.699,30
8927,0.668,65
8928,0.693,35
8929,0.651,65
8930,0.432,32
8931,0.855,70
8932,0.486,63
8933,0.651,65
8934,0.685,32
8935,0.743,31
8936,0.565,61
8937,0.884,32
8938,0.785,33
8939,0.63,72
8940,0.376,32
8941,0.307,35
8942,0.69,34
8943,0.967,31
8944,0.491,34
8945,0.595,32
8946,0.358,33
8947,0.65,34
8948,0.791,32
8949,0.711,34
8950,0.299,40
8951,0.521,48
8952,0.561,51
8953,0.581,42
8954,0.39,51
8955,0.689,53
8956,0.577,49
8957,0.645,50
8958,0.614,50
8959,0.407,51
8960,0.234,60
8961,0.642,62
8962,0.777,29
8963,0.349,48
8964,0.489,61
8965,0.477,63
8966,0.461,62
8967,0.385,55
8968,0.762,32
8969,0.789,61
8970,0.561,54
8971,0.334,58
8972,0.497,64
8973,0.893,31
8974,0.539,31
8975,0.338,32
8976,0.668,32
8977,0.696,62
8978,0.801,31
8979,0.797,32
8980,0.415,32
8981,0.931,31
8982,0.446,31
8983,0.531,57
8984,0.811,31
8985,0.585,0
8986,0.585,0
8987,0.585,0
8988,0.673,0
8989,0.673,0
8990,0.612,33
8991,0.803,32
8992,0.673,0
8993,0.673,0
8994,0.673,0
8995,0.673,0
8996,0.361,32
8997,0.673,0
8998,0.673,0
8999,0.374,32
9000,0.848,82
9001,0.833,56
9002,0.72,54
9003,0.692,57
9004,0.704,54
9005,0.75,52
9006,0.799,52
9007,0.632,55
9008,0.611,53
9009,0.641,53
9010,0.457,58
9011,0.75,0
9012,0.499,0
9013,0.575,55
9014,0.423,58
9015,0.374,53
9016,0.368,57
9017,0.254,55
9018,0.539,53
9019,0.556,54
9020,0.751,57
9021,0.333,55
9022,0.612,55
9023,0.43,58
9024,0.279,53
9025,0.616,54
9026,0.326,52
9027,0.548,0
9028,0.568,1
9029,0.613,53
9030,0.627,54
9031,0.348,54
9032,0.457,0
9033,0.504,54
9034,0.541,0
9035,0.404,55
9036,0.797,0
9037,0.395,55
9038,0.28,52
9039,0.538,52
9040,0.387,53
9041,0.535,54
9042,0.598,53
9043,0.52,53
9044,0.533,0
9045,0.311,55
9046,0.509,53
9047,0.713,0
9048,0.357,0
9049,0.418,56
9050,0.734,52
9051,0.795,50
9052,0.663,52
9053,0.568,53
9054,0.705,52
9055,0.707,51
9056,0.618,52
9057,0.633,51
9058,0.716,52
9059,0.475,50
9060,0.905,51
9061,0.274,50
9062,0.76,51
9063,0.364,51
9064,0.327,50
9065,0.567,51
9066,0.446,0
9067,0.649,50
9068,0.633,52
9069,0.574,0
9070,0.292,51
9071,0.267,52
9072,0.575,50
9073,0.385,50
9074,0.314,52
9075,0.564,51
9076,0.189,50
9077,0.396,52
9078,0.359,50
9079,0.436,52
9080,0.516,51
9081,0.309,51
9082,0.46,51
9083,0.4,51
9084,0.727,0
9085,0.384,51
9086,0.358,51
9087,0.568,51
9088,0.461,51
9089,0.716,52
9090,0.52,50
9091,0.543,51
9092,0.286,51
9093,0.376,50
9094,0.817,0
9095,0.542,51
9096,0.498,52
9097,0.684,0
9098,0.565,0
9099,0.229,50
9100,0.495,58
9101,0.723,69
9102,0.819,49
9103,0.723,51
9104,0.882,50
9105,0.417,51
9106,0.794,50
9107,0.368,49
9108,0.647,49
9109,0.554,49
9110,0.702,49
9111,0.735,1
9112,0.576,49
9113,0.378,51
9114,0.421,51
9115,0.492,51
9116,0.489,51
9117,0.456,49
9118,0.484,49
9119,0.582,51
9120,0.524,50
9121,0.412,50
9122,0.4,50
9123,0.884,50
9124,0.494,49
9125,0.483,48
9126,0.429,49
9127,0.687,49
9128,0.202,49
9129,0.557,50
9130,0.526,51
9131,0.78,49
9132,0.435,49
9133,0.458,49
9134,0.578,49
9135,0.485,50
9136,0.384,50
9137,0.601,49
9138,0.555,49
9139,0.451,50
9140,0.294,50
9141,0.494,50
9142,0.351,49
9143,0.41,49
9144,0.435,49
9145,0.649,49
9146,0.56,49
9147,0.303,48
9148,0.654,51
9149,0.424,49
9150,0.6,65
9151,0.843,69
9152,0.641,49
9153,0.642,49
9154,0.616,48
9155,0.813,48
9156,0.922,49
9157,0.652,47
9158,0.52,48
9159,0.642,49
9160,0.633,47
9161,0.754,50
9162,0.71,49
9163,0.567,50
9164,0.674,48
9165,0.739,48
9166,0.358,49
9167,0.768,49
9168,0.581,48
9169,0.639,48
9170,0.844,49
9171,0.852,49
9172,0.71,50
9173,0.459,49
9174,0.731,47
9175,0.423,48
9176,0.56,50
9177,0.387,49
9178,0.765,48
9179,0.634,48
9180,0.37,48
9181,0.901,49
9182,0.43,50
9183,0.675,47
9184,0.421,48
9185,0.277,48
9186,0.257,48
9187,0.892,49
9188,0.776,49
9189,0.742,49
9190,0.546,48
9191,0.386,49
9192,0.414,48
9193,0.483,48
9194,0.573,48
9195,0.325,50
9196,0.398,48
9197,0.461,49
9198,0.528,49
9199,0.269,48
9200,0.722,48
9201,0.748,49
9202,0.498,48
9203,0.872,48
9204,0.839,48
9205,0.686,48
9206,0.657,48
9207,0.825,49
9208,0.49,48
9209,0.764,47
9210,0.421,48
9211,0.279,48
9212,0.467,49
9213,0.703,48
9214,0.825,48
9215,0.711,48
9216,0.634,47
9217,0.428,48
9218,0.563,49
9219,0.681,48
9220,0.755,47
9221,0.522,48
9222,0.574,49
9223,0.637,48
9224,0.704,49
9225,0.486,47
9226,0.899,49
9227,0.743,48
9228,0.302,48
9229,0.534,47
9230,0.643,47
9231,0.676,47
9232,0.613,48
9233,0.582,49
9234,0.786,48
9235,0.322,49
9236,0.471,47
9237,0.441,48
9238,0.761,48
9239,0.399,47
9240,0.34,48
9241,0.604,47
9242,0.427,48
9243,0.525,48
9244,0.546,47
9245,0.807,0
9246,0.754,0
9247,0.585,0
9248,0.538,0
9249,0.706,0
9250,0.775,48
9251,0.812,48
9252,0.648,47
9253,0.774,48
9254,0.435,46
9255,0.722,47
9256,0.648,48
9257,0.637,48
9258,0.4,47
9259,0.432,47
9260,0.228,47
9261,0.278,48
9262,0.753,48
9263,0.579,48
9264,0.569,47
9265,0.877,48
9266,0.472,47
9267,0.487,47
9268,0.553,48
9269,0.287,47
9270,0.218,47
9271,0.413,0
9272,0.549,46
9273,0.578,47
9274,0.26,47
9275,0.505,47
9276,0.658,48
9277,0.666,47
9278,0.467,46
9279,0.607,47
9280,0.262,48
9281,0.605,48
9282,0.519,48
9283,0.423,47
9284,0.363,47
9285,0.477,47
9286,0.485,47
9287,0.576,47
9288,0.636,47
9289,0.759,48
9290,0.563,47
9291,0.319,47
9292,0.175,47
9293,0.589,48
9294,0.558,0
9295,0.536,0
9296,0.708,46
9297,0.504,47
9298,0.567,48
9299,0.617,0
9300,0.708,55
9301,0.658,46
9302,0.881,47
9303,0.474,48
9304,0.711,47
9305,0.607,47
9306,0.863,47
9307,0.714,45
9308,0.62,48
9309,0.9,47
9310,0.544,48
9311,0.729,48
9312,0.586,49
9313,0.403,47
9314,0.707,47
9315,0.582,46
9316,0.652,47
9317,0.515,47
9318,0.642,47
9319,0.345,48
9320,0.438,47
9321,0.423,47
9322,0.512,47
9323,0.682,47
9324,0.508,48
9325,0.689,47
9326,0.4,47
9327,0.347,47
9328,0.295,47
9329,0.433,46
9330,0.572,48
9331,0.313,47
9332,0.492,47
9333,0.576,46
9334,0.642,48
9335,0.725,47
9336,0.47,47
9337,0.637,47
9338,0.332,47
9339,0.423,46
9340,0.347,47
9341,0.459,47
9342,0.396,0
9343,0.245,47
9344,0.614,47
9345,0.491,0
9346,0.654,48
9347,0.511,46
9348,0.728,0
9349,0.547,47
9350,0.68,48
9351,0.624,48
9352,0.74,46
9353,0.455,46
9354,0.748,47
9355,0.778,47
9356,0.894,47
9357,0.506,46
9358,0.58,47
9359,0.788,46
9360,0.513,48
9361,0.352,46
9362,0.553,45
9363,0.496,46
9364,0.592,46
9365,0.661,46
9366,0.602,47
9367,0.483,47
9368,0.461,46
9369,0.589,48
9370,0.581,46
9371,0.497,46
9372,0.371,0
9373,0.317,47
9374,0.406,46
9375,0.49,45
9376,0.406,46
9377,0.325,46
9378,0.578,45
9379,0.374,46
9380,0.394,46
9381,0.688,48
9382,0.583,46
9383,0.753,47
9384,0.483,47
9385,0.384,46
9386,0.649,46
9387,0.42,47
9388,0.67,47
9389,0.644,46
9390,0.492,47
9391,0.253,47
9392,0.538,46
9393,0.673,46
9394,0.618,48
9395,0.501,46
9396,0.856,46
9397,0.435,0
9398,0.668,0
9399,0.377,46
9400,0.539,46
9401,0.8,46
9402,0.737,46
9403,0.61,46
9404,0.826,46
9405,0.852,46
9406,0.523,46
9407,0.624,48
9408,0.723,45
9409,0.759,45
9410,0.704,46
9411,0.596,45
9412,0.655,46
9413,0.215,48
9414,0.889,47
9415,0.934,47
9416,0.747,45
9417,0.387,46
9418,0.511,48
9419,0.645,46
9420,0.63,45
9421,0.56,46
9422,0.68,47
9423,0.448,46
9424,0.616,46
9425,0.498,45
9426,0.706,45
